id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
33488,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Doodle Kids Boy Check Purple Shirt
15982,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Turtle Stripes Men Grey Shirt
28808,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Denizen Men Striped Black Shirt
22358,Men,Apparel,Topwear,Shirts,Beige,Fall,2011.0,Casual,John Players Men Solid Beige Shirt
8740,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Navy Blue Shirt
12350,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Reid & Taylor Men Pink Striped Shirt
26959,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Jealous 21 Women Pink Shirt
10407,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,United Colors of Benetton Men Solid Grey Shirts
9659,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Blue Shirts
16394,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Levis Men Check Blue  Shirts
6611,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,Spykar Men Stripes Navy Blue Shirt
24858,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Formal,Mark Taylor Men White Striped Shirt
16360,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Peter England Men Stripes Purple Shirt
34030,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Check Blue Shirt
11145,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Bling Purple Shirts
11377,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,United Colors of Benetton Men Summer Pink Shirts
13878,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Check Red Shirts
14053,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Check  Blue Shirts
16358,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Peter England Men Stripes White Shirt
13418,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Solid White Shirts
59296,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Casual,U.S. Polo Assn. Men White & Green Shirt
15985,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Turtle Check Men Green Shirt
37813,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,John Players Men Check Black Shirt
15971,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Turtle Check Men Green Shirt
12368,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Reid & Taylor Men Stripes Blue Shirts
30804,Men,Apparel,Topwear,Shirts,Rust,Summer,2012.0,Ethnic,Fabindia Men Rust Shirt
9661,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Blue Shirts
9453,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men White checks Blue Shirts
27878,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Scullers For Her Women White Printed Shirt
14054,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Flying Machine Men Check Red Shirts
11714,Women,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Lee Women Check Blue Shirts
12191,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Basics Men Brown Slim Fit Shirt
7166,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Scul Red White Shirt
9498,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,John Miller Men Pink white black check Pink Shirts
22360,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,John Players Men Check Blue Shirt
8778,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Black Striped Shirt
16367,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Check Blue Shirt
34037,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Palm Tree Boys Check Blue Shirt
39728,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,Arrow Woman Women Pink Shirt
10256,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Locomotive Men Stripes Green Shirts
11384,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,United Colors of Benetton Men White & Red Check Shirt
16393,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Levis Men Check Black Shirts
6616,Men,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,Spykar Men Linen Pink Shirt
12357,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Reid & Taylor Men Check Blue Shirts
37222,Boys,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Boys Check Navy Blue Shirt
33246,Men,Apparel,Topwear,Shirts,Lavender,Spring,2013.0,Formal,Arrow Men Lavender Unstainable Slim Fit Shirt
41666,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Mark Taylor Men Brown Striped Shirt
32394,Women,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Formal,Arrow Woman Lavender Shirt
11116,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Indigo Nation Men Solid Grey Shirts
16333,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Peter England Men Stripes Black Shirt
26794,Men,Apparel,Topwear,Shirts,Grey,Summer,2013.0,Formal,Arrow Men Grey Shirt
39788,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Peter England Men Maroon Purple Shirt
51400,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Formal,Myntra Men Yellow Shirt
13487,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Spykar Men Stripes Blue Shirts
6014,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Highlander Men Black & White Checked Slim Fit Shirt
21121,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,s.Oliver Men Check Navy Blue Shirt
12303,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Genesis Men Check Red Shirts
14669,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Striped Shirt
18898,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Arrow Woman Solid White Shirt
19176,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Check Black Shirt
19720,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Black Striped Shirt
9251,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green Striped Shirt
59838,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2010.0,Casual,United Colors of Benetton Men Navy Blue Shirt
40129,Boys,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony BoysCore Navy Blue Shirt
9063,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Mark Taylor Men Pink Striped Shirt
19182,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,United Colors Of Benetton Men Maroon Check Shirt
9635,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Blue White Shirts
9269,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Scullers Men Scul Maroon Shirts
12304,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Genesis Men Stripes Red Shirts
6013,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Highlander Men White Purple Black Grey Checked Shirt
8189,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Locomotive Men Solid Poplin Laird Blue Shirts
21126,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,s.Oliver Women White Shirt
51407,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Myntra Men Blue Shirt
23027,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Blue Striped Shirt
26793,Men,Apparel,Topwear,Shirts,Lavender,Summer,2013.0,Formal,Arrow Men Lavender Shirt
43304,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,United Colors of Benetton Women White Shirt
33241,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Striped Shirt
11111,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Check White Shirts
32393,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Woman Blue Shirt
41661,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Striped Shirt
16334,Men,Apparel,Topwear,Shirts,Peach,Fall,2011.0,Formal,Peter England Men Stripes Peach Shirt
19718,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Blue Shirt
8941,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Blue Shirts
9632,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Stripes Shirt Black Shirts
19185,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Check Blue Shirt
9064,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
9256,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
51860,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2012.0,Casual,Locomotive Men Navy Striped Shirt
19727,Women,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Shirt
14038,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Flying Machine Men Check Red Shirts
24006,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Regent Polo Club Men White Striped Shirt
51431,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Myntra Men Blue Shirt
16792,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Highlander Men Check Yellow Shirt
26107,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
27213,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Check Blue Shirt
14667,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt
15587,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Spykar Men Stripes Pink Shirts
8180,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Check Ladd Green Shirts
48375,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,French Connection Men Black & Grey Shirt
15914,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Black Coffee Men Striped Grey Slim Fit Shirt
9260,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
39786,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Peter England Men Blue Formal Shirt
10802,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Dodge Broad Accent Check Blue Shirt
9604,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Scullers Men Scul White Black Shirts
59451,Men,Apparel,Topwear,Shirts,Blue,Fall,2012.0,Casual,Arrow Sport Men Blue Slim Fit Shirt
11118,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Solid White Shirts
33248,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Arrow Men White Striped Shirt
8722,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Stripes Green Shirts
29184,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Shirt
19711,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,United Colors of Benetton Men Check Red Shirt
14660,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt
18891,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Arrow Woman Tyra Black & White Striped Shirt
20031,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Striped Black Shirt
14036,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Flying Machine Men Check Pink Shirts
10650,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Doodle Boy Grand Prix Navy Blue Shirt
21117,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,s.Oliver Men Solid White Shirt
9258,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green Striped Shirt
19716,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirt
39775,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Peter England Men White Casual Shirt
43904,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Arrow Sport Men Blue Check Shirt
8725,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Black Shirts
29721,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Check Purple Shirt
39781,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Peter England Men Striped White Formal Shirt
10805,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men Rider Solid Black Shirts
23029,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Blue Striped Shirt
51409,Men,Apparel,Topwear,Shirts,Turquoise Blue,Summer,2012.0,Casual,Myntra Men Turquoise Blue Striped Shirt
9603,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Scullers Men Scul Brown Black Shirts
15913,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Black Coffee Men Stripes White Shirt
9267,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue Shirts
8187,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Locomotive Men Solid Poplin Laibrook Blue Shirts
48372,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,French Connection Men Brown Check Shirt
19690,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Shirt
12278,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,Genesis Men Solid Maroon Shirts
17538,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Mark Taylor Men Red & White Striped Shirt
20188,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Wrangler Men Adore Grey Shirt
24528,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mother Earth Men White Shirt
29653,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Indigo Nation Men Striped Blue Shirt
37769,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,John Players Men Stripes White Shirt
5980,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Locomotive Men Charcoal Stripe Shirt
18326,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wills Lifestyle Men Check Black Shirt
31658,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Indigo Nation Men Printed White Shirt
5974,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Green Black White Checked Shirt
19200,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Check Blue Shirt
7049,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,s.Oliver Men White & Blue Check Shirt
18319,Men,Apparel,Topwear,Shirts,Maroon,Summer,2011.0,Casual,Wills Lifestyle Men Check Maroon Shirt
17163,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Green Check Shirt
18917,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Levis Men Work Western Blue Shirt
38974,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Arrow New York Men Black Check Slim Fit Shirt
12247,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Genesis Men Stripes Navy Blue Shirts
26072,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
13395,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,United Colors of Benetton Men Check Purple Shirts
40260,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Scullers Men Check Blue Shirt
38980,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Check Shirt
20143,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Wrangler Men Bull Classic Striped White Shirt
33554,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Wrangler Men Exeter Check Navy Blue Shirt
19469,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Quiksilver Men Black Shirt
46351,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Locomotive Men White Shirt
8802,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Purple Blue White Shirt
26086,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Check Purple Shirt
27154,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Mark Taylor Men Striped Grey Shirt
14520,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue White & Dark Grey Striped Shirt
11052,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men Check White Shirts
14712,Men,Apparel,Topwear,Shirts,Off White,Winter,2011.0,Formal,Genesis Off-White Formal Shirt
9588,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Scullers Men Scul Navy Blue Shirts
19831,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Black Shirt
16045,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Highlander Men Check White Shirt
14518,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Mark Taylor Men Grey White & Light Brown Striped Shirt
5973,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Highlander Men Black Checked Shirt
5987,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Highlander Men Black Striped Slim Fit Shirt
18321,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Wills Lifestyle Men Check Purple Shirt
28786,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Denizen Men Striped Grey Shirt
40258,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Scullers Men White & Navy Blue Shirt
19697,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Solid White Shirt
14715,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Formal Shirt White Shirts
2167,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Probase Men Blue & White Shirt
31660,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Indigo Nation Men Printed Black Shirt
17190,Men,Apparel,Topwear,Shirts,Navy Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Checks Navy Blue Shirt
16042,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Highlander Men Check Red Shirt
19836,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Blue & WIne Check Shirt
27537,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Scullers Men Check Green & Blue Shirt
23197,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Blue Check Shirt
14527,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Mark Taylor Men Light Brown & White Striped Shirt
11055,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Check Blue Shirt
10187,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Hot Stepper Black Blue Shirts
27153,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Formal,Mark Taylor Men Striped Green Shirt
20144,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Wrangler Men Bull Classic Striped White Shirt
33553,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Wrangler Men Exeter Check Green Shirt
8805,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Scul White Black Shirt
26075,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
13392,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Check Blue Shirts
38973,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow New York Men Grey Check Slim Fit Shirt
42366,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Flying Machine Women Multicoloured Printed Shirt
17164,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Blue Shirt
26411,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Turtle Men Check Red Shirt
37751,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,John Players Men Check Red Shirt
5945,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Locomotive Men Blue Checked Shirt
29696,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Striped Purple Shirt
26088,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Striped Purple Shirt
6962,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,s.Oliver Men White Red Checks Shirt
12249,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Genesis Men Striped Pink & Navy Shirt
29808,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Basics Men Blue Checked Slim Fit Shirt
26418,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Turtle Men Check Purple Shirt
23956,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Provogue Men Grey Shirt
18317,Men,Apparel,Topwear,Shirts,Maroon,Summer,2011.0,Casual,Wills Lifestyle Men Check Maroon Shirt
6708,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,UCB Men Ben Logo At Chest Yellow Shirt
37758,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,John Players Men Solid White Shirt
18919,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Levis Men Work Western Blue Shirt
11407,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Women  Winter Purple Shirt
27165,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Shirt
12282,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Genesis Men Green & Purple Striped Shirt
46360,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Locomotive Men Black & Grey Check Shirt
20172,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Aoston Navy Blue Shirt
31656,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Indigo Nation Men White Shirt
14723,Women,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Scullers For Her Women Casual Shirt Maroon Shirts
37793,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Players Men Blue Striped Shirt
14511,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
11063,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,John Miller Men Solid Purple Shirts
13734,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Belmonte Men Check Blue Shirts
37767,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,John Players Men Orange And Blue Check Shirt
26043,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,John Miller Men Grey Shirt
29837,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Basics Men Yellow Checked Shirt
17536,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & White Striped Shirt
46394,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue & Black Check Shirt
